date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:06	1042/1042	---M--	200	added ('OK')	image/png	etag:%22f2750669be9281f52b4926afa51ed006-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/img-01-g.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/img-01-g.png	(from https://shopery.netlify.app/main/home-04.html)
18:01:06	1000/1000	---M--	200	added ('OK')	image/png	etag:%22c101466e9671cc218bf4c5075e9cde44-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/img-02-g.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/img-02-g.png	(from https://shopery.netlify.app/main/home-04.html)
18:01:07	1197/1197	---M--	200	added ('OK')	image/png	etag:%2261e7e5adead0b2de2a83be06c9bf17e0-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/img-03-g.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/img-03-g.png	(from https://shopery.netlify.app/main/home-04.html)
18:01:08	983/983	---M--	200	added ('OK')	image/png	etag:%2272ebe75141cb79ca12c0f1f13b6f7a79-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/img-04-g.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/img-04-g.png	(from https://shopery.netlify.app/main/home-04.html)
18:01:09	1726/1726	---M--	200	added ('OK')	image/png	etag:%226ba7fc430b15d8da2a10a2b817163164-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/img-05-g.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/img-05-g.png	(from https://shopery.netlify.app/main/home-04.html)
18:01:10	75/75	---M--	200	added ('OK')	application/javascript	etag:%2230595a43f6308703bf21c214e2e67812-ssl%22	https://shopery.netlify.app/main/src/js/home4.js	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/js/home4.js	(from https://shopery.netlify.app/main/home-04.html)
18:01:12	6729/6729	---M--	200	added ('OK')	image/png	etag:%22155acef5444e5cccc2e9172629f25bad-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-09.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-09.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:13	2585/2585	---M--	200	added ('OK')	image/png	etag:%22b25cc38df611b2692fa97f668f347097-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-10.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-10.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:14	12588/12588	---M--	200	added ('OK')	image/png	etag:%221c99a0dd931f153357c26096c10550cb-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-08.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-08.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:15	9726/9726	---M--	200	added ('OK')	image/png	etag:%2222958d2262c78852c3f804d22518628b-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-11.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-11.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:18	6512/6512	---M--	200	added ('OK')	image/png	etag:%22cbc8f182fe7aadb1bba0544402f1a62e-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-01.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-01.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:19	10869/10869	---M--	200	added ('OK')	image/png	etag:%224a8991ca605cc77762ecbc89127b6662-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-02.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-02.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:20	2321/2321	---M--	200	added ('OK')	image/png	etag:%22e89abd937e24cac0b3b46aeca4f4415e-ssl%22	https://shopery.netlify.app/main/src/images/overlay/img-16.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/img-16.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:21	272789/272789	---M--	200	added ('OK')	image/png	etag:%2264c1ae431cc382c87ab7931bc091b367-ssl%22	https://shopery.netlify.app/main/src/images/members/img-06.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/members/img-06.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:22	411040/411040	---M--	200	added ('OK')	image/png	etag:%2266bce77c1c5f6d1c3d4a933f9aa09553-ssl%22	https://shopery.netlify.app/main/src/images/members/img-05.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/members/img-05.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:23	8891/8891	---M--	200	added ('OK')	image/png	etag:%225fde9732ef29855f7103ae3895e85ee0-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-04.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-04.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:24	6112/6112	---M--	200	added ('OK')	image/png	etag:%2216f1fa100bc886c11c9ec37192847ca6-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-03.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-03.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:25	71831/71831	---M--	200	added ('OK')	image/png	etag:%2224a768c40db3253b8b04b440c5fd6d32-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-07.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-07.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:26	35493/35493	---M--	200	added ('OK')	image/png	etag:%229507d84f81c10535ab1fc9dba8f4cb24-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-05.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-05.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:26	152888/152888	---M--	200	added ('OK')	image/png	etag:%2247cdc89887208eb0ce76577adb2f165f-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-sm-15.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-sm-15.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:28	99936/99936	---M--	200	added ('OK')	image/png	etag:%2221a08414e4095fdc030c74ff1c68d57e-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-sm-14.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-sm-14.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:29	12249/12249	---M--	200	added ('OK')	image/png	etag:%22b6493fcbef22777d9e7be5fd4455a0b0-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-06.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-06.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:30	10817/10817	---M--	200	added ('OK')	image/png	etag:%228d1b9b0d33d02893ef86d392d88f3e9c-ssl%22	https://shopery.netlify.app/main/src/images/overlay/leaf-07.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/overlay/leaf-07.png	(from https://shopery.netlify.app/main/home-05.html)
18:01:31	276/276	---M--	200	added ('OK')	application/javascript	etag:%222339d6349a5c03c15be9afb973f6b2d2-ssl%22	https://shopery.netlify.app/main/src/lib/js/countfect.min.js	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/js/countfect.min.js	(from https://shopery.netlify.app/main/home-05.html)
18:01:32	0/0	---M--	200	added ('OK')	application/javascript	etag:%220144712dd81be0c3d9724f5e56ce6685-ssl%22	https://shopery.netlify.app/main/src/js/home5.js	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/js/home5.9e.delayed	(from https://shopery.netlify.app/main/home-05.html)
18:01:33	4255/4255	---M-Z	200	added ('OK')	text/css	etag:%22cde2894e3954c5888303aec9e8a76830-ssl-df%22	https://shopery.netlify.app/main/src/lib/css/nouislider.min.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/css/nouislider.min.css	(from https://shopery.netlify.app/main/shop-01.html)
18:01:34	96388/96388	---M--	200	added ('OK')	image/jpeg	etag:%222dabe85d5e6216345a3789e77d86df69-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-sm-19.jpg	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-sm-19.jpg	(from https://shopery.netlify.app/main/shop-01.html)
18:01:35	26162/26162	---MCZ	200	added ('OK')	application/javascript	etag:%227381e24e228caa66f01b079d18012fdb-ssl-df%22	https://shopery.netlify.app/main/src/lib/js/nouislider.min.js	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/js/nouislider.min.js	(from https://shopery.netlify.app/main/shop-01.html)
18:01:37	649864/649864	---M--	200	added ('OK')	image/jpeg	etag:%2224042814f2d1da7b8fa93cece14c60c0-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-17.jpg	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-17.jpg	(from https://shopery.netlify.app/main/shop-02.html)
18:01:37	79583/79583	---M--	200	added ('OK')	image/png	etag:%224e8b51c25ee2dbede747c952cb854aa7-ssl%22	https://shopery.netlify.app/main/src/images/user/img-07.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/user/img-07.png	(from https://shopery.netlify.app/main/user-dashboard.html)
18:01:38	1573/1573	---M--	200	added ('OK')	image/png	etag:%22badb52b6a597e58a9f1fff8b9359215c-ssl%22	https://shopery.netlify.app/main/src/images/brand-icon/brand-img.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/brand-icon/brand-img.png	(from https://shopery.netlify.app/main/product-details.html)
18:01:39	125936/125936	---M--	200	added ('OK')	image/png	etag:%226c407c030df33acc635d9d57728dbfea-ssl%22	https://shopery.netlify.app/main/src/images/members/img-10.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/members/img-10.png	(from https://shopery.netlify.app/main/product-details.html)
18:01:40	8767/8767	---M--	200	added ('OK')	image/png	etag:%225599291de0066e7bce03c3a457af7bc6-ssl%22	https://shopery.netlify.app/main/src/images/user/img-04.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/user/img-04.png	(from https://shopery.netlify.app/main/product-details.html)
18:01:41	192119/192119	---M--	200	added ('OK')	image/png	etag:%22892b4d32cd4df6c64db2a3b235f3b88c-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-09.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-09.png	(from https://shopery.netlify.app/main/faq.html)
18:01:42	17991/17991	---M--	200	added ('OK')	image/png	etag:%22a9440dcdb70727c3f9c955deb0560eba-ssl%22	https://shopery.netlify.app/main/src/images/404.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/404.png	(from https://shopery.netlify.app/main/404.html)
18:01:43	11557/11557	---M--	200	added ('OK')	image/png	etag:%22817e7034ef16b148bbf15f468be27cf9-ssl%22	https://shopery.netlify.app/main/src/images/blogs/blog-recent-1.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/blog-recent-1.png	(from https://shopery.netlify.app/main/blog-list.html)
18:01:43	14740/14740	---M--	200	added ('OK')	image/png	etag:%2235f80c16b04f765b8eae6f18f105f330-ssl%22	https://shopery.netlify.app/main/src/images/blogs/blog-recent-2.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/blog-recent-2.png	(from https://shopery.netlify.app/main/blog-list.html)
18:01:45	13569/13569	---M--	200	added ('OK')	image/png	etag:%225952ab8b575881b068f3277f9551174b-ssl%22	https://shopery.netlify.app/main/src/images/blogs/blog-recent-3.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/blog-recent-3.png	(from https://shopery.netlify.app/main/blog-list.html)
18:01:46	133875/133875	---M--	200	added ('OK')	image/png	etag:%225fb91ba9af935989ef49f72b5c4cc0b4-ssl%22	https://shopery.netlify.app/main/src/images/blogs/img-01.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/img-01.png	(from https://shopery.netlify.app/main/single-blog.html)
18:01:47	81782/81782	---M--	200	added ('OK')	image/png	etag:%221cc9cdc0a08bdde18d680d16e6ce06d7-ssl%22	https://shopery.netlify.app/main/src/images/blogs/img-02.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/img-02.png	(from https://shopery.netlify.app/main/single-blog.html)
18:01:47	93194/93194	---M--	200	added ('OK')	image/png	etag:%227a8be0654ea0ac0e9cf381b715611833-ssl%22	https://shopery.netlify.app/main/src/images/blogs/img-03.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/blogs/img-03.png	(from https://shopery.netlify.app/main/single-blog.html)
18:01:48	47812/47812	---M--	200	added ('OK')	image/png	etag:%22a17a30bd6c3ce9a74a3c1c95792e256e-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-10.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-10.png	(from https://shopery.netlify.app/main/single-blog.html)
18:01:50	721768/721768	---M--	200	added ('OK')	image/png	etag:%222094d46119208e06d550352a99c41853-ssl%22	https://shopery.netlify.app/main/src/images/members/img-08.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/members/img-08.png	(from https://shopery.netlify.app/main/about.html)
18:01:51	923548/923548	---M--	200	added ('OK')	image/png	etag:%226325cde7fd1a18b716a76177c9e501ec-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-12.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-12.png	(from https://shopery.netlify.app/main/about.html)
18:01:51	382915/382915	---M--	200	added ('OK')	image/png	etag:%22b39cd6fb1018d9138aa5f446bc985645-ssl%22	https://shopery.netlify.app/main/src/images/members/img-09.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/members/img-09.png	(from https://shopery.netlify.app/main/about.html)
